customer_id,customer_name,order_id,order_date,total_amount
KM-16720,Kunst Miller,US-2014-157021,04-01-2014,29.6
KM-16720,Kunst Miller,CA-2015-135545,11/24/2015,13.98
KM-16720,Kunst Miller,CA-2016-109666,4/19/2016,25.98
KM-16720,Kunst Miller,CA-2014-100678,4/18/2014,2.688
KM-16720,Kunst Miller,CA-2017-167395,12-02-2017,286.86
KM-16720,Kunst Miller,US-2015-106873,9/24/2015,14.576
KN-16390,Katherine Nockton,CA-2017-113460,11-07-2017,272.97
KN-16390,Katherine Nockton,CA-2015-132388,10-10-2015,362.136
KN-16390,Katherine Nockton,CA-2017-113908,06-03-2017,384.768
KN-16390,Katherine Nockton,CA-2017-129581,12-11-2017,128.85
KN-16390,Katherine Nockton,CA-2014-132864,12-02-2014,119.8
KN-16390,Katherine Nockton,CA-2015-109001,03-05-2015,466.158
KN-16390,Katherine Nockton,CA-2015-154823,8/21/2015,12.828
KN-16390,Katherine Nockton,CA-2017-140802,4/21/2017,47.976
KN-16390,Katherine Nockton,CA-2017-164959,07-11-2017,8.67
KN-16450,Kean Nguyen,CA-2015-155145,12/27/2015,7.92
KN-16450,Kean Nguyen,CA-2014-154599,04-12-2014,1075.088
KN-16450,Kean Nguyen,CA-2014-112718,12/16/2014,1.167
KN-16450,Kean Nguyen,CA-2015-123456,07-09-2015,48.632
KN-16450,Kean Nguyen,CA-2017-155621,11-08-2017,274.2
KN-16705,Kristina Nunn,CA-2016-140613,7/22/2016,86.2
KN-16705,Kristina Nunn,CA-2014-107524,03-02-2014,11.36
KN-16705,Kristina Nunn,CA-2015-105613,10/18/2015,27.696
KN-16705,Kristina Nunn,CA-2014-157609,3/16/2014,471.92
KN-16705,Kristina Nunn,CA-2017-102554,06-11-2017,3.76
KN-16705,Kristina Nunn,CA-2017-138422,9/23/2017,14.352
KN-16705,Kristina Nunn,CA-2017-126067,8/28/2017,35.168
KN-16705,Kristina Nunn,US-2014-143287,11-11-2014,46.35
KS-16300,Karen Seio,CA-2017-155824,03-10-2017,48.784
KS-16300,Karen Seio,CA-2015-155124,3/15/2015,16.776
KS-16300,Karen Seio,CA-2015-169677,1/13/2015,9.82
KT-16465,Kean Takahito,CA-2014-146283,09-08-2014,17.904
KT-16465,Kean Takahito,CA-2016-112060,12-04-2016,104.85
KT-16465,Kean Takahito,US-2014-117170,9/17/2014,47.984
KT-16465,Kean Takahito,US-2016-133879,3/21/2016,3.168
KT-16465,Kean Takahito,CA-2015-158456,12/24/2015,19.936
KT-16465,Kean Takahito,US-2014-151925,9/26/2014,145.568
KT-16465,Kean Takahito,CA-2016-112669,4/14/2016,933.536
KT-16480,Kean Thornton,US-2014-140116,03-10-2014,636.408
KT-16480,Kean Thornton,CA-2015-132570,10/31/2015,2.78
KT-16480,Kean Thornton,CA-2016-146206,09-10-2016,300.93
KT-16480,Kean Thornton,CA-2014-155887,05-12-2014,700.056
KT-16480,Kean Thornton,CA-2017-123351,9/21/2017,80.48
KT-16480,Kean Thornton,CA-2017-159107,6/24/2017,2.88
KT-16480,Kean Thornton,CA-2014-116666,05-08-2014,1799.97
KT-16480,Kean Thornton,CA-2017-105326,8/20/2017,25.92
KT-16480,Kean Thornton,CA-2017-126718,4/29/2017,4.91
KT-16480,Kean Thornton,CA-2017-142461,5/30/2017,204.6664
KW-16435,Katrina Willman,CA-2017-115805,7/31/2017,36.792
KW-16435,Katrina Willman,CA-2015-102491,8/24/2015,3080
KW-16435,Katrina Willman,CA-2016-146682,10/29/2016,67
KW-16435,Katrina Willman,US-2015-149692,12-06-2015,2.772
KW-16435,Katrina Willman,CA-2017-144904,9/25/2017,20.7
KW-16570,Kelly Williams,CA-2015-102722,4/18/2015,106.5
KW-16570,Kelly Williams,CA-2014-140886,9/30/2014,69.216
KW-16570,Kelly Williams,US-2015-124219,08-07-2015,28.4
KW-16570,Kelly Williams,US-2015-158589,11/20/2015,32.04
LA-16780,Laura Armstrong,CA-2016-122903,5/27/2016,3504.9
LA-16780,Laura Armstrong,CA-2014-107811,4/29/2014,561.584
LA-16780,Laura Armstrong,CA-2016-132829,12/23/2016,453.576
LA-16780,Laura Armstrong,CA-2016-155187,9/24/2016,41.96
LA-16780,Laura Armstrong,CA-2016-108882,01-09-2016,349.95
LA-16780,Laura Armstrong,CA-2016-123806,11/24/2016,207.76
LA-16780,Laura Armstrong,CA-2015-129700,05-04-2015,22.288
LA-16780,Laura Armstrong,CA-2015-125395,6/26/2015,41.9
LA-16780,Laura Armstrong,CA-2014-163552,07-11-2014,177.2
LA-16780,Laura Armstrong,CA-2016-164091,9/17/2016,437.85
LA-16780,Laura Armstrong,CA-2017-130771,7/29/2017,2.896
LB-16735,Larry Blacks,CA-2016-111115,7/25/2016,21.48
LB-16735,Larry Blacks,CA-2017-160045,4/26/2017,1.988
LB-16735,Larry Blacks,CA-2017-154088,11-12-2017,26.72
LB-16795,Laurel Beltran,CA-2016-124583,09-01-2016,12.78
LB-16795,Laurel Beltran,US-2016-157490,10-06-2016,703.71
LB-16795,Laurel Beltran,CA-2017-118199,05-09-2017,147.92
LB-16795,Laurel Beltran,CA-2016-131968,11-11-2016,9.888
LB-16795,Laurel Beltran,US-2014-150119,4/23/2014,281.372
LB-16795,Laurel Beltran,US-2016-162103,11/13/2016,3.136
LB-16795,Laurel Beltran,US-2016-155768,12-01-2016,31.96
LB-16795,Laurel Beltran,CA-2017-147032,7/31/2017,11.54
LC-16870,Lena Cacioppo,CA-2017-113705,3/27/2017,8.26
LC-16870,Lena Cacioppo,CA-2016-111283,2/29/2016,111.104
LC-16870,Lena Cacioppo,CA-2016-167584,08-12-2016,6.48
LC-16870,Lena Cacioppo,US-2015-156867,11/13/2015,238.896
LC-16870,Lena Cacioppo,US-2017-125647,9/23/2017,73.176
LC-16870,Lena Cacioppo,CA-2016-110898,03-06-2016,2.334
LC-16870,Lena Cacioppo,CA-2017-118017,12-03-2017,13.344
LC-16870,Lena Cacioppo,CA-2015-150770,05-03-2015,8.82
LC-16885,Lena Creighton,CA-2016-107146,6/17/2016,266.352
LC-16885,Lena Creighton,US-2015-163825,6/16/2015,3050.376
LC-16885,Lena Creighton,CA-2016-103359,12/22/2016,25.584
LC-16885,Lena Creighton,CA-2015-106362,12-11-2015,10.332
LC-16885,Lena Creighton,US-2017-113992,12/14/2017,974.988
LC-16885,Lena Creighton,CA-2016-145583,10/13/2016,20.04
LC-16885,Lena Creighton,CA-2014-139192,5/27/2014,1113.504
LC-16885,Lena Creighton,CA-2015-157133,11/28/2015,151.96
LC-16885,Lena Creighton,CA-2015-124058,11/20/2015,72.744
LC-16885,Lena Creighton,CA-2017-143861,06-12-2017,17.088
LC-16885,Lena Creighton,CA-2014-110100,4/25/2014,302.376
LC-16885,Lena Creighton,CA-2017-157448,11/16/2017,119.94
LC-16930,Linda Cazamias,CA-2016-107202,5/21/2016,2396.4
LC-16930,Linda Cazamias,CA-2016-111913,08-04-2016,302.384
LC-16930,Linda Cazamias,CA-2014-109491,2/20/2014,62.31
LC-16930,Linda Cazamias,CA-2017-120999,09-10-2017,147.168
LC-16930,Linda Cazamias,CA-2016-152289,8/26/2016,159.984
LC-16930,Linda Cazamias,US-2017-137491,11/19/2017,305.312
LC-16930,Linda Cazamias,CA-2017-167080,06-10-2017,8.4
LC-16930,Linda Cazamias,CA-2016-143476,09-11-2016,2.912
LC-16960,Lindsay Castell,US-2016-139262,2/21/2016,3.762
LC-16960,Lindsay Castell,CA-2016-105753,10/20/2016,61.1
LC-16960,Lindsay Castell,CA-2015-132276,2/23/2015,26.88
LC-16960,Lindsay Castell,CA-2015-111038,12-01-2015,2676.672
LC-17050,Liz Carlisle,US-2017-119319,11-06-2017,30.56
LC-17050,Liz Carlisle,CA-2017-137498,09-09-2017,6.56
LC-17050,Liz Carlisle,CA-2014-129147,11-02-2014,539.964
LC-17050,Liz Carlisle,CA-2016-118514,02-03-2016,866.4
LC-17050,Liz Carlisle,CA-2014-115161,1/31/2014,290.666
LC-17140,Logan Currie,CA-2014-102869,09-09-2014,15.552
LC-17140,Logan Currie,CA-2015-119907,12-01-2015,55.424
LC-17140,Logan Currie,CA-2016-137043,12/23/2016,572.76
LC-17140,Logan Currie,US-2017-116701,12/17/2017,66.284
LC-17140,Logan Currie,CA-2016-130477,04-08-2016,20.04
LC-17140,Logan Currie,CA-2017-133431,12/17/2017,15.24
LC-17140,Logan Currie,CA-2017-169439,09-09-2017,25.92
LC-17140,Logan Currie,CA-2016-101693,6/25/2016,85.246
LC-17140,Logan Currie,CA-2017-162789,9/22/2017,1071
LD-16855,Lela Donovan,CA-2016-152331,6/26/2016,5.304
LD-17005,Lisa DeCherney,CA-2014-124856,9/29/2014,1395.54
LD-17005,Lisa DeCherney,CA-2016-142762,5/23/2016,37.05
LD-17005,Lisa DeCherney,CA-2016-139878,11-11-2016,257.98
LD-17005,Lisa DeCherney,CA-2016-116379,11-07-2016,57.584
LE-16810,Laurel Elliston,CA-2015-131779,06-12-2015,29.9
LE-16810,Laurel Elliston,US-2014-117058,5/27/2014,17.46
LE-16810,Laurel Elliston,CA-2016-157245,5/19/2016,641.96
LE-16810,Laurel Elliston,CA-2017-108329,12-09-2017,444.768
LE-16810,Laurel Elliston,US-2017-150595,5/22/2017,181.986
LE-16810,Laurel Elliston,CA-2014-100706,12/16/2014,99.98
LF-17185,Luke Foster,CA-2014-113166,12/24/2014,9.568
LF-17185,Luke Foster,CA-2016-106341,10/20/2016,7.152
LF-17185,Luke Foster,CA-2015-109512,03-05-2015,29.34
LF-17185,Luke Foster,CA-2017-148264,12-08-2017,29.79
LF-17185,Luke Foster,CA-2017-118521,2/16/2017,37.94
LF-17185,Luke Foster,CA-2014-110030,12-06-2014,23.976
LF-17185,Luke Foster,CA-2014-169019,7/26/2014,2177.584
LH-16750,Larry Hughes,CA-2017-133235,08-01-2017,271.96
LH-16750,Larry Hughes,CA-2014-117478,9/21/2014,6.57
LH-16750,Larry Hughes,CA-2017-129707,4/25/2017,8.896
LH-16900,Lena Hernandez,US-2017-103814,12-09-2017,143.856
LH-16900,Lena Hernandez,CA-2014-123323,11-07-2014,123.144
LH-16900,Lena Hernandez,CA-2016-113733,12-08-2016,249.584
LH-16900,Lena Hernandez,US-2015-136749,12/25/2015,275.88
LH-16900,Lena Hernandez,CA-2014-126277,9/13/2014,2.502
LH-16900,Lena Hernandez,CA-2014-109855,09-01-2014,23.744
LH-16900,Lena Hernandez,CA-2016-169194,6/20/2016,45
LH-16900,Lena Hernandez,US-2017-169320,7/23/2017,11.68
LH-16900,Lena Hernandez,US-2014-156559,8/19/2014,638.82
LH-17020,Lisa Hazard,CA-2016-166443,11-04-2016,38.29
LH-17020,Lisa Hazard,CA-2015-114923,02-08-2015,107.982
LH-17020,Lisa Hazard,US-2014-115987,09-08-2014,51.184
LH-17020,Lisa Hazard,CA-2017-105991,05-05-2017,21.24
LH-17155,Logan Haushalter,CA-2014-113320,12-12-2014,12.54
LH-17155,Logan Haushalter,US-2016-131912,10/29/2016,11.744
LH-17155,Logan Haushalter,CA-2016-144092,11-05-2016,72
LH-17155,Logan Haushalter,CA-2016-154739,12-10-2016,321.568
LH-17155,Logan Haushalter,US-2016-139486,5/21/2016,55.176
LH-17155,Logan Haushalter,US-2016-131149,07-10-2016,338.04
LH-17155,Logan Haushalter,CA-2016-141019,5/14/2016,79.384
LH-17155,Logan Haushalter,CA-2015-121965,6/19/2015,12.56
LH-17155,Logan Haushalter,CA-2016-133340,12-09-2016,10.9
LL-16840,Lauren Leatherbury,US-2017-163195,2/17/2017,29.16
LL-16840,Lauren Leatherbury,CA-2015-164833,06-04-2015,7.38
LL-16840,Lauren Leatherbury,CA-2014-134061,4/29/2014,17.46
LL-16840,Lauren Leatherbury,CA-2015-137974,4/16/2015,569.64
LL-16840,Lauren Leatherbury,CA-2017-120222,4/25/2017,19.05
LL-16840,Lauren Leatherbury,CA-2014-153927,08-12-2014,14.04
LM-17065,Liz MacKendrick,CA-2016-105263,08-06-2016,38.34
LM-17065,Liz MacKendrick,CA-2016-105277,12-04-2016,15.528
LM-17065,Liz MacKendrick,US-2015-120161,12/18/2015,646.776
LM-17065,Liz MacKendrick,CA-2014-104283,6/27/2014,306.2
LM-17065,Liz MacKendrick,CA-2015-169740,2/20/2015,29.99
LO-17170,Lori Olson,CA-2015-143238,09-06-2015,46.32
LO-17170,Lori Olson,CA-2017-118367,10/28/2017,47.98
LO-17170,Lori Olson,CA-2017-141572,5/28/2017,247.44
LO-17170,Lori Olson,CA-2017-163860,12/28/2017,1.68
LO-17170,Lori Olson,CA-2015-104038,02-06-2015,146.73
LP-17080,Liz Pelletier,CA-2016-116722,11-11-2016,41.96
LP-17080,Liz Pelletier,CA-2017-133823,05-11-2017,37.44
LP-17080,Liz Pelletier,CA-2017-118731,11/20/2017,42.6
LP-17080,Liz Pelletier,CA-2014-159814,6/24/2014,4.272
LP-17095,Liz Preis,CA-2016-112830,06-06-2016,466.32
LP-17095,Liz Preis,CA-2017-121804,03-03-2017,72.8
LP-17095,Liz Preis,CA-2016-118969,10-02-2016,54.792
LP-17095,Liz Preis,CA-2017-102736,09-05-2017,89.568
LP-17095,Liz Preis,CA-2017-121790,1/30/2017,69.375
LP-17095,Liz Preis,CA-2016-103709,09-08-2016,14.88
LP-17095,Liz Preis,CA-2017-106782,12/21/2017,375.34
LR-16915,Lena Radford,CA-2017-109183,12-04-2017,649
LR-16915,Lena Radford,CA-2015-141327,11/30/2015,6.048
LR-16915,Lena Radford,CA-2016-125206,01-03-2016,114.46
LR-16915,Lena Radford,CA-2014-131450,08-08-2014,76.12
LR-16915,Lena Radford,US-2016-148803,12-11-2016,85.224
LR-16915,Lena Radford,CA-2016-126732,09-02-2016,94.68
LR-17035,Lisa Ryan,CA-2014-109918,09-07-2014,27.36
LR-17035,Lisa Ryan,CA-2016-143406,9/26/2016,93.032
LR-17035,Lisa Ryan,CA-2015-102876,09-07-2015,9.522
LR-17035,Lisa Ryan,CA-2017-103506,7/23/2017,41.4
LR-17035,Lisa Ryan,CA-2017-119011,8/20/2017,17.22
LS-16945,Linda Southworth,CA-2017-108000,01-12-2017,9.78
LS-16945,Linda Southworth,US-2017-128832,4/24/2017,69.98
LS-16945,Linda Southworth,CA-2015-115420,4/25/2015,21.34
LS-16945,Linda Southworth,CA-2016-134362,9/29/2016,15.936
LS-16945,Linda Southworth,CA-2016-114727,7/18/2016,544.008
LS-16945,Linda Southworth,CA-2017-100223,07-05-2017,332.028
LS-16975,Lindsay Shagiari,CA-2017-117702,11/28/2017,1.64
LS-16975,Lindsay Shagiari,US-2015-138919,9/17/2015,344.22
LS-16975,Lindsay Shagiari,CA-2017-164168,11-12-2017,30.56
LS-16975,Lindsay Shagiari,CA-2017-108294,12-10-2017,34.5
LS-16975,Lindsay Shagiari,CA-2016-112025,7/30/2016,9.264
LS-16975,Lindsay Shagiari,US-2016-125969,11-06-2016,81.424
LS-16975,Lindsay Shagiari,US-2015-118766,10/15/2015,4.464
LS-16975,Lindsay Shagiari,CA-2014-137092,10/20/2014,319.968
LS-16975,Lindsay Shagiari,US-2014-147648,11/26/2014,81.98
LS-17200,Luke Schmidt,CA-2014-115084,10/18/2014,605.34
LS-17200,Luke Schmidt,CA-2017-169929,9/25/2017,39.9
LS-17200,Luke Schmidt,US-2017-165869,7/31/2017,17.52
LS-17200,Luke Schmidt,CA-2014-141110,11/26/2014,4.32
LS-17200,Luke Schmidt,CA-2016-160129,11/23/2016,15.8
LS-17200,Luke Schmidt,CA-2017-131618,6/17/2017,12.224
LS-17230,Lycoris Saunders,US-2015-111927,11/14/2015,76.14
LS-17230,Lycoris Saunders,CA-2015-118955,6/16/2015,28.752
LS-17230,Lycoris Saunders,CA-2014-130813,01-06-2014,19.44
LS-17245,Lynn Smith,CA-2016-152765,6/15/2016,173.488
LS-17245,Lynn Smith,CA-2014-124730,11/26/2014,279.96
LS-17245,Lynn Smith,US-2014-109456,10/16/2014,14.352
LS-17245,Lynn Smith,CA-2016-136994,5/27/2016,13.38
LS-17245,Lynn Smith,CA-2015-165414,12/21/2015,47.976
LS-17245,Lynn Smith,CA-2017-135307,11/26/2017,126.3
LT-16765,Larry Tron,CA-2014-126522,09-01-2014,53.94
LT-16765,Larry Tron,CA-2017-160031,12-04-2017,74.352
LT-16765,Larry Tron,US-2015-122910,05-12-2015,201.584
LT-17110,Liz Thompson,CA-2016-157364,11/19/2016,18.48
LT-17110,Liz Thompson,CA-2015-168207,11-02-2015,96.96
LT-17110,Liz Thompson,US-2015-104430,10/22/2015,5.176
LT-17110,Liz Thompson,CA-2015-154620,12-12-2015,348.928
LT-17110,Liz Thompson,US-2014-165659,06-01-2014,22.2
LT-17110,Liz Thompson,CA-2017-122700,11/26/2017,220.752
LT-17110,Liz Thompson,CA-2017-147725,9/14/2017,70.95
LT-17110,Liz Thompson,CA-2016-159373,3/13/2016,70.08
LW-16825,Laurel Workman,CA-2014-160773,07-01-2014,575.92
LW-16825,Laurel Workman,CA-2014-164721,11/25/2014,320.88
LW-16825,Laurel Workman,CA-2017-144820,10-03-2017,20.64
LW-16825,Laurel Workman,CA-2014-103429,5/30/2014,25.584
LW-16825,Laurel Workman,CA-2016-109827,12/25/2016,35.445
LW-16990,Lindsay Williams,US-2016-102239,05-05-2016,1685.88
LW-16990,Lindsay Williams,CA-2017-102834,03-09-2017,199.98
LW-16990,Lindsay Williams,CA-2017-101245,11/27/2017,244.55
LW-16990,Lindsay Williams,CA-2017-162978,05-04-2017,183.96
LW-16990,Lindsay Williams,CA-2017-158407,06-04-2017,31.984
LW-16990,Lindsay Williams,CA-2017-152142,11/14/2017,321.568
LW-17125,Liz Willingham,CA-2016-157280,11-05-2016,273.96
LW-17125,Liz Willingham,CA-2014-112837,09-11-2014,127.95
LW-17125,Liz Willingham,CA-2017-117436,06-08-2017,10.36
LW-17215,Luke Weiss,CA-2016-132997,11-07-2016,263.96
LW-17215,Luke Weiss,US-2016-117037,5/17/2016,2.89
LW-17215,Luke Weiss,CA-2017-166128,04-11-2017,199.95
LW-17215,Luke Weiss,CA-2016-111416,9/17/2016,232.4
LW-17215,Luke Weiss,CA-2017-102218,09-02-2017,11.696
LW-17215,Luke Weiss,CA-2014-116246,09-12-2014,3785.292
LW-17215,Luke Weiss,CA-2017-102659,12-09-2017,54.9
MA-17560,Matt Abelman,CA-2015-110324,12-01-2015,19.44
MA-17560,Matt Abelman,CA-2016-128916,8/18/2016,9.552
MA-17560,Matt Abelman,CA-2017-110373,10/27/2017,7.056
MA-17560,Matt Abelman,CA-2014-168823,9/21/2014,11.352
MA-17560,Matt Abelman,CA-2015-143105,12-10-2015,7.31
MA-17560,Matt Abelman,CA-2017-107727,10/19/2017,29.472
MA-17560,Matt Abelman,US-2016-117793,8/23/2016,25.2
MA-17560,Matt Abelman,CA-2015-130974,11/27/2015,40.08
MA-17560,Matt Abelman,CA-2014-124478,08-08-2014,549.99
MA-17560,Matt Abelman,CA-2017-158722,10/20/2017,45.528
MA-17560,Matt Abelman,CA-2014-140732,11-11-2014,575.928
MA-17995,Michelle Arnett,CA-2016-152247,11-07-2016,1603.136
MA-17995,Michelle Arnett,CA-2014-133704,9/20/2014,43.92
MA-17995,Michelle Arnett,US-2016-165078,11-05-2016,104.9
MA-17995,Michelle Arnett,CA-2017-123638,6/27/2017,191.646
MA-17995,Michelle Arnett,CA-2015-157028,11/28/2015,8.28
MA-17995,Michelle Arnett,CA-2014-132010,10/13/2014,36.4
MB-17305,Maria Bertelson,CA-2015-113131,9/24/2015,6.732
MB-17305,Maria Bertelson,CA-2015-144288,12/25/2015,9.216
MB-17305,Maria Bertelson,CA-2017-169124,07-03-2017,129.39
MB-17305,Maria Bertelson,CA-2016-118759,11/14/2016,408.006
MB-17305,Maria Bertelson,CA-2017-105074,6/24/2017,21.744
MB-17305,Maria Bertelson,CA-2014-151708,08-08-2014,121.376
MB-17305,Maria Bertelson,CA-2017-149944,11-12-2017,18.24
MB-17305,Maria Bertelson,CA-2015-145828,10-05-2015,53.04
MB-17305,Maria Bertelson,CA-2015-168529,10-08-2015,145.9
MB-17305,Maria Bertelson,CA-2017-163125,10-09-2017,67.144
MB-18085,Mick Brown,CA-2017-151071,4/25/2017,13.904
MB-18085,Mick Brown,CA-2017-144498,05-06-2017,68.541
MB-18085,Mick Brown,CA-2017-122945,11/16/2017,17.31
MB-18085,Mick Brown,CA-2016-112382,05-09-2016,19.136
MB-18085,Mick Brown,CA-2016-142524,09-04-2016,16.56
MB-18085,Mick Brown,US-2016-128902,03-11-2016,244.006
MB-18085,Mick Brown,CA-2014-141817,01-05-2014,19.536
MC-17275,Marc Crier,CA-2015-114237,3/13/2015,141.96
MC-17275,Marc Crier,CA-2015-143119,9/24/2015,517.5
MC-17275,Marc Crier,CA-2015-105599,09-07-2015,13.96
MC-17275,Marc Crier,CA-2015-168459,11/22/2015,2.946
MC-17275,Marc Crier,CA-2016-118899,3/22/2016,167.888
MC-17275,Marc Crier,CA-2017-154949,10/15/2017,14.73
MC-17275,Marc Crier,CA-2014-107818,09-08-2014,5.88
MC-17275,Marc Crier,CA-2016-146318,1/22/2016,12.96
MC-17425,Mark Cousins,CA-2015-161711,11/28/2015,68.16
MC-17425,Mark Cousins,US-2016-168095,7/15/2016,230.28
MC-17425,Mark Cousins,CA-2014-140473,5/30/2014,719.976
MC-17425,Mark Cousins,CA-2016-130050,7/16/2016,9.552
MC-17425,Mark Cousins,CA-2016-133711,11/26/2016,70.98
MC-17575,Matt Collins,CA-2017-167703,02-03-2017,5.229
MC-17575,Matt Collins,CA-2015-125423,12/13/2015,9.96
MC-17575,Matt Collins,CA-2015-135314,07-09-2015,269.982
MC-17575,Matt Collins,CA-2017-115175,08-07-2017,244.55
MC-17575,Matt Collins,US-2016-157840,12/20/2016,33.9
MC-17575,Matt Collins,CA-2014-101147,12-02-2014,2.394
MC-17575,Matt Collins,CA-2015-117772,09-10-2015,353.88
MC-17575,Matt Collins,US-2017-149510,12-03-2017,45.216
MC-17590,Matt Collister,CA-2014-130673,5/20/2014,10.332
MC-17590,Matt Collister,CA-2016-113082,09-12-2016,40.48
MC-17590,Matt Collister,CA-2016-157868,12/23/2016,24.85
MC-17590,Matt Collister,CA-2014-127446,11/25/2014,24.672
MC-17590,Matt Collister,CA-2017-159597,11-09-2017,63.56
MC-17590,Matt Collister,CA-2016-131835,7/17/2016,162.64
MC-17605,Matt Connell,CA-2017-145142,1/23/2017,210.98
MC-17605,Matt Connell,CA-2017-134810,05-09-2017,65.232
MC-17605,Matt Connell,US-2017-146213,09-09-2017,159.96
MC-17605,Matt Connell,US-2014-161613,12-01-2014,674.058
MC-17605,Matt Connell,CA-2016-145492,11/20/2016,39
MC-17605,Matt Connell,CA-2017-160962,4/28/2017,8.384
MC-17605,Matt Connell,CA-2014-103989,3/19/2014,323.976
MC-17605,Matt Connell,CA-2015-145394,11/16/2015,21.488
MC-17635,Matthew Clasen,CA-2014-164861,12-03-2014,25.92
MC-17635,Matthew Clasen,CA-2016-139010,2/21/2016,12.99
MC-17635,Matthew Clasen,US-2017-151316,6/24/2017,182.994
MC-17635,Matthew Clasen,US-2014-120175,11/28/2014,64.02
MC-17845,Michael Chen,CA-2014-156594,12/20/2014,487.984
MC-17845,Michael Chen,CA-2016-146143,12/14/2016,133.38
MC-17845,Michael Chen,US-2017-102638,12/29/2017,6.03
MC-17845,Michael Chen,CA-2014-157784,07-05-2014,479.97
MC-17845,Michael Chen,CA-2017-148446,12-10-2017,1669.6
MC-17845,Michael Chen,US-2017-128447,11-10-2017,400.8
MC-17845,Michael Chen,CA-2016-116337,11-07-2016,44.46
MC-18100,Mick Crebagga,CA-2015-116512,04-09-2015,17.94
MC-18100,Mick Crebagga,CA-2017-113075,09-02-2017,40.68
MC-18100,Mick Crebagga,CA-2016-139808,10-07-2016,93.36
MC-18100,Mick Crebagga,CA-2015-168809,8/25/2015,20.104
MC-18100,Mick Crebagga,US-2015-129637,12/17/2015,180.016
MC-18100,Mick Crebagga,CA-2015-111073,12/26/2015,51.588
MC-18100,Mick Crebagga,CA-2014-101602,12/15/2014,40.68
MC-18100,Mick Crebagga,CA-2017-152807,10/30/2017,20.736
MC-18100,Mick Crebagga,CA-2017-126242,11/19/2017,305.01
MC-18100,Mick Crebagga,CA-2014-123855,6/18/2014,139.8
MC-18130,Mike Caudle,CA-2015-163104,3/19/2015,11.96
MC-18130,Mike Caudle,CA-2015-148432,11-07-2015,26.18
MC-18130,Mike Caudle,CA-2016-115504,03-12-2016,12.96
MC-18130,Mike Caudle,CA-2016-129868,12/26/2016,17.76
MC-18130,Mike Caudle,CA-2014-132787,9/19/2014,92.52
MD-17350,Maribeth Dona,CA-2016-162383,09-05-2016,8.952
MD-17350,Maribeth Dona,CA-2017-132290,03-10-2017,933.408
MD-17350,Maribeth Dona,CA-2015-134782,12/27/2015,105.42
MD-17350,Maribeth Dona,CA-2017-149181,05-08-2017,47.992
MD-17350,Maribeth Dona,CA-2017-109757,09-04-2017,8.256
MD-17350,Maribeth Dona,CA-2014-114251,11-05-2014,273.568
MD-17350,Maribeth Dona,CA-2014-143371,12/28/2014,998.82
MD-17860,Michael Dominguez,CA-2017-100055,5/28/2017,27.46
MD-17860,Michael Dominguez,CA-2017-153654,11/24/2017,19.008
MD-17860,Michael Dominguez,CA-2017-104024,8/29/2017,9.408
MD-17860,Michael Dominguez,US-2014-117744,12-02-2014,58.36
MD-17860,Michael Dominguez,CA-2017-154410,10/21/2017,909.12
ME-17320,Maria Etezadi,US-2017-124926,11/13/2017,9.324
ME-17320,Maria Etezadi,CA-2017-148474,06-12-2017,91.2
ME-17320,Maria Etezadi,CA-2017-143434,11/18/2017,19.76
ME-17320,Maria Etezadi,CA-2016-159142,04-04-2016,149.97
ME-17320,Maria Etezadi,CA-2016-152555,3/29/2016,45.528
ME-17320,Maria Etezadi,CA-2017-137624,11-10-2017,241.424
ME-17320,Maria Etezadi,CA-2014-167199,01-06-2014,2573.82
ME-17320,Maria Etezadi,CA-2015-144302,6/19/2015,5.792
ME-17320,Maria Etezadi,CA-2017-129910,3/30/2017,59.76
ME-17320,Maria Etezadi,CA-2016-160717,06-06-2016,3023.928
ME-17725,Max Engle,CA-2015-155635,05-09-2015,48.81
ME-17725,Max Engle,CA-2017-137449,6/29/2017,21.392
ME-17725,Max Engle,CA-2017-143756,12-02-2017,701.96
ME-17725,Max Engle,CA-2015-161830,9/24/2015,35.96
ME-17725,Max Engle,CA-2014-124807,07-12-2014,35.856
ME-17725,Max Engle,CA-2017-166415,2/19/2017,11.22
ME-17725,Max Engle,CA-2017-116645,11/30/2017,155.94
ME-17725,Max Engle,US-2016-123470,8/15/2016,18.882
ME-18010,Michelle Ellison,CA-2014-116932,7/21/2014,99.2
ME-18010,Michelle Ellison,CA-2014-126333,12/23/2014,5.184
ME-18010,Michelle Ellison,CA-2015-169278,5/21/2015,26.976
ME-18010,Michelle Ellison,CA-2017-148138,9/29/2017,51.168
MF-17665,Maureen Fritzler,CA-2016-165827,11-04-2016,50.496
MF-17665,Maureen Fritzler,CA-2016-114307,7/22/2016,37.68
MF-17665,Maureen Fritzler,CA-2016-126543,01-09-2016,15.168
MF-17665,Maureen Fritzler,US-2014-169789,12/30/2014,551.985
MF-17665,Maureen Fritzler,US-2016-102232,08-05-2016,197.05
MF-18250,Monica Federle,CA-2015-162964,11-12-2015,64.784
MF-18250,Monica Federle,CA-2015-128013,08-09-2015,10.02
MF-18250,Monica Federle,US-2017-162670,12/23/2017,62.04
MF-18250,Monica Federle,CA-2014-149594,9/15/2014,103.936
MF-18250,Monica Federle,CA-2015-144722,3/16/2015,43.13
MG-17650,Matthew Grinstein,US-2017-169502,8/28/2017,21.81
